"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"28/11/2018","22,312.9","22,286.8","22,339.0","22,182.6","447.32K","0.12%"
"29/11/2018","22,365.0","22,573.6","22,677.8","22,365.0","914.07K","0.23%"
"30/11/2018","22,365.0","22,365.0","22,391.1","22,234.7","565.22K","0.00%"
"03/12/2018","23,407.7","22,521.4","23,407.7","22,521.4","1.98M","4.66%"
"04/12/2018","23,433.8","23,407.7","23,720.5","23,329.5","1.77M","0.11%"
"05/12/2018","23,251.3","23,173.1","23,433.8","23,147.0","1.06M","-0.78%"
"06/12/2018","23,147.0","23,199.2","23,355.6","22,964.6","845.13K","-0.45%"
"07/12/2018","23,512.0","23,251.3","23,642.3","23,251.3","1.33M","1.58%"
"10/12/2018","23,042.8","23,355.6","23,459.8","23,042.8","1.21M","-2.00%"
"11/12/2018","22,964.6","23,094.9","23,199.2","22,886.4","668.08K","-0.34%"
"12/12/2018","23,173.1","22,964.6","23,225.2","22,964.6","1.16M","0.91%"
"13/12/2018","23,251.3","23,433.8","23,590.2","23,199.2","1.36M","0.34%"
"14/12/2018","23,016.7","23,251.3","23,355.6","22,990.6","1.38M","-1.01%"
"17/12/2018","22,417.2","22,990.6","22,990.6","22,417.2","1.36M","-2.60%"
"18/12/2018","21,895.8","22,078.3","22,312.9","21,817.6","1.97M","-2.33%"
"19/12/2018","21,948.0","21,895.8","22,208.6","21,817.6","823.24K","0.24%"
"20/12/2018","21,921.9","22,052.2","22,104.4","21,921.9","805.13K","-0.12%"
"21/12/2018","22,156.5","21,843.7","22,156.5","21,843.7","792.22K","1.07%"
"24/12/2018","21,895.8","22,208.6","22,312.9","21,895.8","371.01K","-1.18%"
"25/12/2018","21,635.2","21,583.1","21,635.2","21,374.5","1.28M","-1.19%"
"26/12/2018","21,583.1","21,635.2","21,817.6","21,583.1","582.35K","-0.24%"
"27/12/2018","21,791.6","21,948.0","22,026.2","21,791.6","794.05K","0.97%"
"28/12/2018","22,000.1","21,921.9","22,000.1","21,791.6","675.88K","0.96%"
"02/01/2019","21,478.8","21,791.6","21,974.0","21,452.7","801.49K","-2.37%"
"03/01/2019","21,270.3","21,609.1","21,609.1","21,218.1","1.25M","-0.97%"
"04/01/2019","21,426.7","21,166.0","21,609.1","21,113.9","556.13K","0.74%"
"07/01/2019","21,791.6","21,791.6","21,948.0","21,687.3","713.07K","1.70%"
"08/01/2019","21,895.8","21,791.6","21,895.8","21,739.4","516.13K","0.48%"
"09/01/2019","22,104.4","21,948.0","22,208.6","21,843.7","539.49K","0.95%"
"10/01/2019","21,974.0","22,104.4","22,182.6","21,974.0","361.94K","-0.59%"
"11/01/2019","22,000.1","22,104.4","22,182.6","21,921.9","1.04M","0.12%"
"14/01/2019","22,156.5","22,052.2","22,208.6","21,895.8","695.49K","0.71%"
"15/01/2019","22,312.9","22,052.2","22,312.9","22,052.2","592.63K","0.71%"
"16/01/2019","22,182.6","22,417.2","22,417.2","22,182.6","325.73K","-0.58%"
"17/01/2019","21,895.8","22,156.5","22,286.8","21,895.8","662.97K","-1.29%"
"18/01/2019","21,895.8","21,948.0","22,156.5","21,895.8","396.54K","0.00%"
"21/01/2019","22,156.5","22,000.1","22,312.9","22,000.1","432.58K","1.19%"
"22/01/2019","22,078.3","22,156.5","22,286.8","22,078.3","246.98K","-0.35%"
"23/01/2019","22,078.3","22,052.2","22,104.4","21,974.0","337.72K","0.00%"
"24/01/2019","22,130.4","22,104.4","22,208.6","22,078.3","409.31K","0.24%"
"25/01/2019","22,104.4","22,104.4","22,208.6","22,052.2","372.65K","-0.12%"
"28/01/2019","21,948.0","22,156.5","22,156.5","21,948.0","377.65K","-0.71%"
"29/01/2019","22,156.5","22,104.4","22,156.5","21,895.8","751.66K","0.95%"
"30/01/2019","22,521.4","22,156.5","22,625.7","22,104.4","1.20M","1.65%"
"31/01/2019","22,521.4","22,573.6","22,625.7","22,365.0","902.98K","0.00%"
"01/02/2019","22,208.6","22,521.4","22,521.4","21,635.2","1.05M","-1.39%"
"11/02/2019","23,016.7","22,417.2","23,094.9","22,260.8","1.75M","3.64%"
"12/02/2019","22,886.4","22,938.5","23,251.3","22,886.4","1.22M","-0.57%"
"13/02/2019","23,225.2","22,938.5","23,459.8","22,938.5","1.96M","1.48%"
"14/02/2019","23,068.8","23,277.4","23,407.7","23,068.8","1.08M","-0.67%"
"15/02/2019","23,042.8","23,068.8","23,173.1","22,938.5","1.13M","-0.11%"
"18/02/2019","23,147.0","23,199.2","23,251.3","22,990.6","534.73K","0.45%"
"19/02/2019","23,147.0","23,303.4","23,538.0","23,094.9","2.57M","0.00%"
"20/02/2019","23,381.6","23,094.9","23,485.9","23,094.9","871.86K","1.01%"
"21/02/2019","23,355.6","23,303.4","23,407.7","23,094.9","1.31M","-0.11%"
"22/02/2019","23,564.1","23,355.6","23,668.4","23,147.0","2.17M","0.89%"
"25/02/2019","23,720.5","23,746.6","24,085.4","23,694.4","1.79M","0.66%"
"26/02/2019","23,564.1","23,772.6","23,772.6","23,459.8","1.16M","-0.66%"
"27/02/2019","23,512.0","23,564.1","23,694.4","23,407.7","847.80K","-0.22%"
"28/02/2019","23,042.8","23,512.0","23,512.0","23,042.8","2.40M","-2.00%"
"01/03/2019","23,251.3","23,225.2","23,251.3","23,016.7","1.03M","0.90%"
"04/03/2019","23,459.8","23,251.3","23,564.1","23,251.3","1.41M","0.90%"
"05/03/2019","23,407.7","23,459.8","23,564.1","23,355.6","1.44M","-0.22%"
"06/03/2019","23,251.3","23,433.8","23,512.0","23,173.1","1.21M","-0.67%"
"07/03/2019","23,329.5","23,251.3","23,459.8","23,251.3","653.49K","0.34%"
"08/03/2019","23,277.4","23,303.4","23,355.6","23,173.1","1.21M","-0.22%"
"11/03/2019","23,199.2","23,277.4","23,381.6","23,173.1","636.34K","-0.34%"
"12/03/2019","24,241.8","23,329.5","24,241.8","23,329.5","3.37M","4.49%"
"13/03/2019","24,085.4","24,241.8","24,346.1","24,085.4","1.75M","-0.65%"
"14/03/2019","24,111.5","24,085.4","24,241.8","23,981.2","931.30K","0.11%"
"15/03/2019","23,981.2","24,111.5","24,137.6","23,850.8","1.82M","-0.54%"
"18/03/2019","24,085.4","24,137.6","24,215.8","23,955.1","1.74M","0.43%"
"19/03/2019","23,824.8","24,085.4","24,137.6","23,824.8","1.60M","-1.08%"
"20/03/2019","23,694.4","23,772.6","23,929.0","23,590.2","1.39M","-0.55%"
"21/03/2019","23,512.0","23,876.9","23,876.9","23,512.0","1.44M","-0.77%"
"22/03/2019","23,485.9","23,512.0","23,668.4","23,485.9","1.20M","-0.11%"
"25/03/2019","23,147.0","23,042.8","23,459.8","23,042.8","1.11M","-1.44%"
"26/03/2019","23,329.5","23,459.8","23,459.8","23,199.2","674.05K","0.79%"
"27/03/2019","23,459.8","23,355.6","23,512.0","23,355.6","1.03M","0.56%"
"28/03/2019","23,538.0","23,329.5","23,642.3","23,329.5","632.57K","0.33%"
"29/03/2019","23,720.5","23,772.6","23,772.6","23,616.2","779.89K","0.78%"
"01/04/2019","23,876.9","23,929.0","23,929.0","23,720.5","571.72K","0.66%"
"02/04/2019","23,981.2","23,876.9","24,346.1","23,876.9","2.36M","0.44%"
"03/04/2019","24,606.8","24,189.7","24,606.8","23,981.2","1.81M","2.61%"
"04/04/2019","24,919.6","24,763.2","25,128.1","24,632.8","3.00M","1.27%"
"05/04/2019","24,919.6","24,919.6","24,971.7","24,737.1","1.07M","0.00%"
"08/04/2019","24,919.6","24,841.4","25,023.8","24,737.1","790.21K","0.00%"
"09/04/2019","24,658.9","24,919.6","25,284.5","24,658.9","1.77M","-1.05%"
"10/04/2019","24,450.4","24,502.5","24,658.9","24,372.2","1.28M","-0.85%"
"11/04/2019","24,502.5","24,450.4","24,763.2","24,424.3","628.30K","0.21%"
"12/04/2019","25,128.1","24,424.3","25,232.4","24,424.3","1.53M","2.55%"
"16/04/2019","24,971.7","24,763.2","25,128.1","24,763.2","1.58M","-0.62%"
"17/04/2019","25,284.5","25,180.2","25,805.8","25,128.1","3.42M","1.25%"
"18/04/2019","25,284.5","25,284.5","25,675.5","25,049.9","1.70M","0.00%"
"19/04/2019","25,258.4","25,388.8","25,493.0","25,232.4","792.51K","-0.10%"
"22/04/2019","24,971.7","25,284.5","25,284.5","24,919.6","1.44M","-1.14%"
"23/04/2019","24,971.7","24,971.7","25,258.4","24,763.2","959.09K","0.00%"
"24/04/2019","25,310.6","25,284.5","25,362.7","25,076.0","1.49M","1.36%"
"25/04/2019","25,440.9","25,284.5","25,623.4","25,258.4","1.69M","0.51%"
"26/04/2019","25,831.9","25,493.0","25,936.2","25,440.9","1.51M","1.54%"
"02/05/2019","25,988.3","25,962.2","26,170.8","25,884.0","1.54M","0.61%"
"03/05/2019","26,066.5","26,014.4","26,066.5","25,858.0","1.85M","0.30%"
"06/05/2019","25,414.8","25,545.2","25,753.7","25,258.4","2.54M","-2.50%"
"07/05/2019","25,910.1","25,597.3","25,910.1","25,571.2","1.91M","1.95%"
"08/05/2019","25,884.0","25,701.6","25,910.1","25,545.2","1.67M","-0.10%"
"09/05/2019","25,336.6","25,858.0","25,884.0","25,336.6","1.50M","-2.11%"
"10/05/2019","25,545.2","25,545.2","25,675.5","25,414.8","1.79M","0.82%"
"13/05/2019","25,805.8","25,545.2","25,962.2","25,545.2","1.48M","1.02%"
"14/05/2019","26,170.8","25,753.7","26,483.5","25,597.3","2.72M","1.41%"
"15/05/2019","26,275.0","26,327.2","26,379.3","26,118.6","2.69M","0.40%"
"16/05/2019","25,884.0","26,275.0","26,431.4","25,884.0","3.30M","-1.49%"
"17/05/2019","25,965.8","26,287.1","26,287.1","25,878.2","2.36M","0.32%"
"20/05/2019","26,433.2","25,995.1","26,462.4","25,995.1","2.84M","1.80%"
"21/05/2019","26,812.9","26,579.2","26,900.5","26,491.6","1.61M","1.44%"
"22/05/2019","26,433.2","26,842.1","26,958.9","26,433.2","2.48M","-1.42%"
"23/05/2019","26,696.0","26,433.2","26,754.5","26,404.0","2.01M","0.99%"
"24/05/2019","26,637.6","26,579.2","26,842.1","26,433.2","1.61M","-0.22%"
"27/05/2019","26,433.2","26,462.4","26,550.0","26,082.7","2.00M","-0.77%"
"28/05/2019","26,199.5","26,287.1","26,520.8","26,141.1","822.81K","-0.88%"
"29/05/2019","25,761.4","26,199.5","26,199.5","25,703.0","2.39M","-1.67%"
"30/05/2019","26,024.3","25,761.4","26,111.9","25,644.6","1.57M","1.02%"
"31/05/2019","25,761.4","26,053.5","26,170.3","25,761.4","971.02K","-1.01%"
"03/06/2019","25,410.9","25,703.0","25,761.4","25,410.9","1.40M","-1.36%"
"04/06/2019","25,294.1","25,410.9","25,527.7","25,264.9","852.47K","-0.46%"
"05/06/2019","25,469.3","25,410.9","25,644.6","25,410.9","793.66K","0.69%"
"06/06/2019","25,995.1","25,586.1","26,111.9","25,469.3","1.46M","2.06%"
"07/06/2019","26,404.0","26,170.3","26,433.2","26,111.9","2.07M","1.57%"
"10/06/2019","26,345.6","26,579.2","26,696.0","26,170.3","1.95M","-0.22%"
"11/06/2019","26,404.0","26,345.6","26,637.6","26,228.7","2.06M","0.22%"
"12/06/2019","26,316.3","26,404.0","26,637.6","26,287.1","2.04M","-0.33%"
"13/06/2019","26,024.3","26,316.3","26,345.6","25,995.1","1.36M","-1.11%"
"14/06/2019","25,936.6","26,053.5","26,228.7","25,936.6","888.40K","-0.34%"
"17/06/2019","25,732.2","25,761.4","25,995.1","25,644.6","1.61M","-0.79%"
"18/06/2019","25,732.2","25,907.4","25,965.8","25,556.9","1.21M","0.00%"
"19/06/2019","26,082.7","25,878.2","26,111.9","25,819.8","842.41K","1.36%"
"20/06/2019","26,520.8","26,199.5","26,520.8","26,082.7","2.15M","1.68%"
"21/06/2019","26,520.8","26,579.2","26,637.6","26,433.2","1.38M","0.00%"
"24/06/2019","26,374.8","26,520.8","26,550.0","26,374.8","1.15M","-0.55%"
"25/06/2019","27,163.4","26,287.1","27,192.6","26,170.3","5.19M","2.99%"
"26/06/2019","26,958.9","27,163.4","27,163.4","26,929.7","1.61M","-0.75%"
"27/06/2019","26,520.8","26,900.5","26,929.7","26,462.4","1.94M","-1.63%"
"28/06/2019","26,579.2","26,520.8","26,871.3","26,228.7","3.93M","0.22%"
"01/07/2019","27,513.9","26,871.3","27,513.9","26,812.9","4.05M","3.52%"
"02/07/2019","27,397.0","27,455.5","27,747.5","27,251.0","2.54M","-0.42%"
"03/07/2019","27,338.6","27,280.2","27,397.0","27,192.6","2.02M","-0.21%"
"04/07/2019","27,426.2","27,455.5","27,572.3","27,338.6","2.02M","0.32%"
"05/07/2019","27,221.8","27,338.6","27,455.5","27,105.0","1.81M","-0.75%"
"08/07/2019","27,046.5","27,163.4","27,397.0","26,900.5","2.07M","-0.64%"
"09/07/2019","27,309.4","27,046.5","27,367.8","26,929.7","1.58M","0.97%"
"10/07/2019","27,484.7","27,426.2","27,718.3","27,338.6","2.03M","0.64%"
"11/07/2019","27,455.5","27,543.1","27,601.5","27,338.6","1.36M","-0.11%"
"12/07/2019","27,455.5","27,513.9","27,718.3","27,338.6","1.97M","0.00%"
"15/07/2019","27,630.7","27,426.2","27,776.7","27,367.8","1.87M","0.64%"
"16/07/2019","27,630.7","27,659.9","27,922.8","27,601.5","1.84M","0.00%"
"17/07/2019","27,484.7","27,630.7","27,747.5","27,455.5","2.05M","-0.53%"
"18/07/2019","27,338.6","27,455.5","27,513.9","27,338.6","1.64M","-0.53%"
"19/07/2019","28,156.4","27,426.2","28,214.9","27,397.0","4.46M","2.99%"
"22/07/2019","28,244.1","28,156.4","28,419.3","28,010.4","2.79M","0.31%"
"23/07/2019","28,506.9","28,331.7","28,506.9","28,098.0","1.51M","0.93%"
"24/07/2019","28,390.1","28,828.2","28,857.4","28,390.1","3.10M","-0.41%"
"25/07/2019","28,419.3","28,390.1","28,594.6","28,331.7","1.84M","0.10%"
"26/07/2019","28,506.9","28,331.7","28,506.9","28,244.1","1.66M","0.31%"
"29/07/2019","28,390.1","28,506.9","28,506.9","28,156.4","1.79M","-0.41%"
"30/07/2019","27,922.8","28,390.1","28,390.1","27,864.4","3.32M","-1.65%"
"31/07/2019","28,273.3","27,922.8","28,273.3","27,747.5","1.76M","1.26%"
"01/08/2019","28,244.1","28,273.3","28,390.1","28,156.4","1.53M","-0.10%"
"02/08/2019","28,506.9","28,068.8","28,623.8","27,952.0","2.30M","0.93%"
"05/08/2019","28,623.8","28,623.8","29,091.1","28,506.9","3.69M","0.41%"
"06/08/2019","28,594.6","28,156.4","28,799.0","28,156.4","2.07M","-0.10%"
"07/08/2019","29,061.9","28,623.8","29,061.9","28,594.6","1.98M","1.63%"
"08/08/2019","29,383.2","29,120.3","29,558.4","29,120.3","3.31M","1.11%"
"09/08/2019","29,850.5","29,383.2","30,025.8","29,207.9","2.78M","1.59%"
"12/08/2019","30,551.5","29,850.5","30,726.7","29,616.8","2.89M","2.35%"
"13/08/2019","30,668.3","30,434.7","31,077.2","30,201.0","3.55M","0.38%"
"14/08/2019","31,077.2","30,960.4","31,369.3","30,843.6","3.50M","1.33%"
"15/08/2019","31,553.5","30,898.6","31,553.5","30,601.0","3.53M","1.53%"
"16/08/2019","30,958.2","31,553.5","32,803.7","30,958.2","7.19M","-1.89%"
"19/08/2019","31,196.3","30,958.2","31,374.9","30,481.9","4.52M","0.77%"
"20/08/2019","32,148.9","31,196.3","32,148.9","31,196.3","3.61M","3.05%"
"21/08/2019","31,910.7","32,208.4","32,446.5","31,791.7","2.87M","-0.74%"
"22/08/2019","31,553.5","31,910.7","32,327.5","31,494.0","3.00M","-1.12%"
"23/08/2019","32,387.0","31,613.1","32,387.0","31,315.4","2.96M","2.64%"
"26/08/2019","31,970.3","31,851.2","32,267.9","31,851.2","2.79M","-1.29%"
"27/08/2019","31,434.4","32,148.9","32,327.5","31,434.4","2.49M","-1.68%"
"28/08/2019","31,017.7","31,553.5","31,672.6","31,017.7","2.44M","-1.33%"
"29/08/2019","31,374.9","31,077.2","31,434.4","30,898.6","1.54M","1.15%"
"30/08/2019","31,613.1","31,553.5","31,791.7","31,494.0","1.12M","0.76%"
"03/09/2019","31,970.3","31,553.5","32,148.9","31,553.5","2.16M","1.13%"
"04/09/2019","31,672.6","31,970.3","32,267.9","31,553.5","2.63M","-0.93%"
"05/09/2019","31,315.4","31,791.7","31,851.2","31,315.4","1.97M","-1.13%"
"06/09/2019","31,494.0","31,494.0","31,672.6","31,136.8","1.81M","0.57%"
"09/09/2019","32,029.8","31,553.5","32,387.0","31,255.8","3.98M","1.70%"
"10/09/2019","32,148.9","32,267.9","32,387.0","31,910.7","2.75M","0.37%"
"11/09/2019","32,208.4","32,148.9","32,267.9","31,791.7","1.87M","0.19%"
"12/09/2019","33,637.2","32,387.0","33,637.2","32,387.0","6.03M","4.44%"
"13/09/2019","33,815.8","33,637.2","34,173.1","33,518.2","3.37M","0.53%"
"16/09/2019","34,351.7","33,875.4","34,530.3","33,756.3","2.13M","1.58%"
"17/09/2019","34,292.1","34,113.5","34,589.8","33,994.4","1.90M","-0.17%"
"18/09/2019","33,577.7","34,470.7","34,470.7","33,518.2","4.11M","-2.08%"
"19/09/2019","34,411.2","33,696.8","34,411.2","33,458.6","2.27M","2.48%"
"20/09/2019","34,649.3","34,351.7","35,006.5","34,292.1","2.22M","0.69%"
"23/09/2019","33,637.2","34,530.3","34,708.9","33,637.2","3.67M","-2.92%"
"24/09/2019","33,458.6","33,577.7","33,934.9","33,220.5","4.03M","-0.53%"
"25/09/2019","34,173.1","33,518.2","34,173.1","33,399.1","2.29M","2.14%"
"26/09/2019","34,351.7","34,351.7","34,530.3","34,054.0","1.58M","0.52%"
"27/09/2019","34,827.9","34,292.1","35,006.5","34,173.1","3.98M","1.39%"
"30/09/2019","34,351.7","35,304.2","35,423.3","34,351.7","3.49M","-1.37%"
"01/10/2019","34,827.9","34,351.7","34,827.9","34,292.1","2.61M","1.39%"
"02/10/2019","34,054.0","34,827.9","34,887.5","34,054.0","3.87M","-2.22%"
"03/10/2019","34,054.0","33,696.8","34,173.1","33,577.7","4.45M","0.00%"
"04/10/2019","33,815.8","34,232.6","34,232.6","33,756.3","2.02M","-0.70%"
"07/10/2019","33,041.9","33,815.8","34,054.0","33,041.9","3.76M","-2.29%"
"08/10/2019","33,399.1","33,041.9","33,458.6","32,863.3","2.12M","1.08%"
"09/10/2019","33,577.7","33,518.2","33,934.9","33,220.5","1.49M","0.53%"
"10/10/2019","33,577.7","33,696.8","33,934.9","33,577.7","1.28M","0.00%"
"11/10/2019","33,637.2","33,756.3","33,875.4","33,577.7","1.26M","0.18%"
"14/10/2019","34,351.7","33,934.9","34,649.3","33,815.8","3.54M","2.12%"
"15/10/2019","34,173.1","34,411.2","34,411.2","34,173.1","1.05M","-0.52%"
"16/10/2019","34,232.6","34,411.2","34,530.3","34,173.1","1.32M","0.17%"
"17/10/2019","33,756.3","34,173.1","34,232.6","33,696.8","2.57M","-1.39%"
"18/10/2019","33,994.4","33,815.8","34,292.1","33,696.8","2.30M","0.71%"
"21/10/2019","33,637.2","34,173.1","34,173.1","33,518.2","2.00M","-1.05%"
"22/10/2019","33,518.2","33,637.2","33,696.8","33,161.0","2.44M","-0.35%"
"23/10/2019","33,577.7","33,339.6","33,934.9","33,339.6","1.19M","0.18%"
"24/10/2019","34,649.3","33,815.8","34,649.3","33,577.7","3.55M","3.19%"
"25/10/2019","34,530.3","34,708.9","34,827.9","34,351.7","2.15M","-0.34%"
"28/10/2019","34,589.8","34,530.3","35,006.5","34,411.2","2.37M","0.17%"
"29/10/2019","34,470.7","34,649.3","34,708.9","34,411.2","1.51M","-0.34%"
"30/10/2019","34,411.2","34,470.7","34,589.8","34,292.1","1.75M","-0.17%"
"31/10/2019","34,470.7","34,530.3","34,947.0","34,411.2","2.01M","0.17%"
"01/11/2019","34,827.9","34,530.3","34,947.0","34,292.1","2.75M","1.04%"
"04/11/2019","35,661.4","34,947.0","36,018.6","34,947.0","9.22M","2.39%"
"05/11/2019","35,601.9","35,780.5","35,780.5","35,363.8","1.97M","-0.17%"
"06/11/2019","35,423.3","35,601.9","35,959.1","35,423.3","2.46M","-0.50%"
"07/11/2019","35,423.3","35,423.3","35,661.4","35,244.7","2.28M","0.00%"
"08/11/2019","35,482.8","35,601.9","35,601.9","35,244.7","1.94M","0.17%"
"11/11/2019","35,721.0","35,542.4","36,078.2","35,423.3","3.46M","0.67%"
"12/11/2019","36,316.3","35,721.0","36,494.9","35,721.0","4.51M","1.67%"
"13/11/2019","36,018.6","36,435.4","36,494.9","36,018.6","2.12M","-0.82%"
"14/11/2019","34,708.9","36,018.6","36,316.3","34,232.6","7.62M","-3.64%"
"15/11/2019","34,887.5","34,708.9","35,006.5","34,351.7","4.08M","0.51%"
"18/11/2019","34,232.6","34,768.4","35,006.5","33,994.4","4.44M","-1.88%"
"19/11/2019","34,708.9","34,232.6","34,708.9","34,232.6","1.68M","1.39%"
"20/11/2019","33,815.8","34,649.3","34,649.3","33,696.8","3.64M","-2.57%"
"21/11/2019","33,339.6","33,815.8","33,994.4","33,280.0","5.24M","-1.41%"
"22/11/2019","33,339.6","33,518.2","33,994.4","33,041.9","2.58M","0.00%"
"25/11/2019","33,696.8","33,399.1","33,934.9","33,220.5","1.73M","1.07%"
"26/11/2019","33,994.4","33,934.9","34,054.0","33,815.8","1.54M","0.88%"
"27/11/2019","33,934.9","34,054.0","34,173.1","33,875.4","1.29M","-0.18%"
"28/11/2019","33,339.6","33,875.4","33,875.4","33,220.5","2.18M","-1.75%"
"29/11/2019","33,577.7","33,339.6","33,815.8","33,220.5","1.17M","0.71%"
"02/12/2019","32,506.1","33,637.2","33,637.2","32,506.1","3.16M","-3.19%"
"03/12/2019","32,446.5","32,267.9","32,863.3","31,732.1","2.57M","-0.18%"
"04/12/2019","32,982.4","32,446.5","33,041.9","32,148.9","1.48M","1.65%"
"05/12/2019","32,684.7","33,041.9","33,220.5","32,625.1","1.82M","-0.90%"
"06/12/2019","32,744.2","32,744.2","32,982.4","32,565.6","882.63K","0.18%"
"09/12/2019","32,922.8","32,863.3","33,220.5","32,744.2","1.11M","0.55%"
"10/12/2019","33,041.9","32,922.8","33,220.5","32,625.1","1.26M","0.36%"
"11/12/2019","33,637.2","33,041.9","33,696.8","32,863.3","1.39M","1.80%"
"12/12/2019","33,934.9","33,815.8","34,054.0","33,756.3","1.50M","0.89%"
"13/12/2019","33,994.4","34,054.0","34,232.6","33,875.4","2.67M","0.18%"
"16/12/2019","33,637.2","33,994.4","33,994.4","33,577.7","1.54M","-1.05%"
"17/12/2019","32,982.4","33,458.6","33,577.7","32,803.7","3.51M","-1.95%"
"18/12/2019","33,041.9","32,982.4","33,339.6","32,744.2","1.62M","0.18%"
"19/12/2019","33,220.5","33,041.9","33,458.6","32,982.4","1.30M","0.54%"
"20/12/2019","33,637.2","33,339.6","33,756.3","33,220.5","1.23M","1.25%"
"23/12/2019","33,399.1","33,875.4","33,934.9","33,339.6","1.22M","-0.71%"
"24/12/2019","33,577.7","33,577.7","33,637.2","33,399.1","1.10M","0.53%"
"25/12/2019","34,232.6","33,577.7","34,470.7","33,577.7","2.55M","1.95%"
"26/12/2019","34,173.1","34,411.2","34,589.8","34,173.1","1.78M","-0.17%"
"27/12/2019","34,292.1","34,173.1","34,411.2","33,815.8","1.59M","0.35%"
"30/12/2019","34,887.5","34,411.2","35,066.1","34,292.1","4.57M","1.74%"
"31/12/2019","34,708.9","34,887.5","34,947.0","34,530.3","1.09M","-0.51%"
"02/01/2020","34,887.5","34,708.9","35,125.6","34,530.3","1.42M","0.51%"
"03/01/2020","34,292.1","35,066.1","35,185.1","34,173.1","3.25M","-1.71%"
"06/01/2020","33,934.9","33,994.4","34,292.1","33,815.8","1.73M","-1.04%"
"07/01/2020","34,589.8","34,113.5","34,589.8","33,934.9","1.33M","1.93%"
"08/01/2020","33,815.8","34,232.6","34,351.7","33,815.8","2.88M","-2.24%"
"09/01/2020","34,292.1","34,113.5","34,351.7","33,994.4","1.53M","1.41%"
"10/01/2020","34,232.6","34,232.6","34,411.2","33,994.4","1.62M","-0.17%"
"13/01/2020","33,994.4","34,173.1","34,292.1","33,934.9","1.25M","-0.70%"
"14/01/2020","33,934.9","33,994.4","34,173.1","33,934.9","1.15M","-0.18%"
"15/01/2020","33,934.9","33,934.9","33,994.4","33,815.8","1.49M","0.00%"
"16/01/2020","34,530.3","33,934.9","34,649.3","33,934.9","3.08M","1.75%"
"17/01/2020","34,292.1","34,530.3","34,589.8","33,934.9","2.20M","-0.69%"
"20/01/2020","34,173.1","34,232.6","34,530.3","34,054.0","1.95M","-0.35%"
"21/01/2020","33,041.9","34,411.2","34,530.3","33,041.9","6.91M","-3.31%"
"22/01/2020","33,637.2","32,744.2","33,637.2","32,565.6","5.02M","1.80%"
"30/01/2020","32,565.6","32,922.8","33,220.5","32,089.3","4.19M","-3.19%"
